timestamp_ms,datetime,value,sensor
1766620755000,2025-12-25 01:59:15.000000,24.98,sensor:temperature
1766620762000,2025-12-25 01:59:22.000000,24.98,sensor:temperature
1766620769000,2025-12-25 01:59:29.000000,24.98,sensor:temperature
1766620776000,2025-12-25 01:59:36.000000,24.99,sensor:temperature
1766620783000,2025-12-25 01:59:43.000000,24.99,sensor:temperature
1766620790000,2025-12-25 01:59:50.000000,24.99,sensor:temperature
1766620796000,2025-12-25 01:59:56.000000,25,sensor:temperature
1766620803000,2025-12-25 02:00:03.000000,25,sensor:temperature
1766620810000,2025-12-25 02:00:10.000000,25,sensor:temperature
1766620817000,2025-12-25 02:00:17.000000,25,sensor:temperature
1766620823000,2025-12-25 02:00:23.000000,25,sensor:temperature
1766620830000,2025-12-25 02:00:30.000000,24.99,sensor:temperature
1766620836000,2025-12-25 02:00:36.000000,24.99,sensor:temperature
1766620843000,2025-12-25 02:00:43.000000,24.98,sensor:temperature
1766620850000,2025-12-25 02:00:50.000000,25,sensor:temperature
1766620857000,2025-12-25 02:00:57.000000,24.99,sensor:temperature
1766620863000,2025-12-25 02:01:03.000000,24.98,sensor:temperature
1766620870000,2025-12-25 02:01:10.000000,24.99,sensor:temperature
1766620877000,2025-12-25 02:01:17.000000,24.98,sensor:temperature
1766620885000,2025-12-25 02:01:25.000000,24.99,sensor:temperature
1766620892000,2025-12-25 02:01:32.000000,24.99,sensor:temperature
1766620899000,2025-12-25 02:01:39.000000,25,sensor:temperature
1766620906000,2025-12-25 02:01:46.000000,24.98,sensor:temperature
1766620912000,2025-12-25 02:01:52.000000,24.98,sensor:temperature
1766620919000,2025-12-25 02:01:59.000000,24.98,sensor:temperature
1766620930000,2025-12-25 02:02:10.000000,24.98,sensor:temperature
1766620938000,2025-12-25 02:02:18.000000,24.99,sensor:temperature
1766620944000,2025-12-25 02:02:24.000000,24.98,sensor:temperature
1766620951000,2025-12-25 02:02:31.000000,24.98,sensor:temperature
1766620958000,2025-12-25 02:02:38.000000,24.98,sensor:temperature
1766620965000,2025-12-25 02:02:45.000000,24.98,sensor:temperature
1766620972000,2025-12-25 02:02:52.000000,25,sensor:temperature
1766620979000,2025-12-25 02:02:59.000000,24.99,sensor:temperature
1766620985000,2025-12-25 02:03:05.000000,24.98,sensor:temperature
1766620993000,2025-12-25 02:03:13.000000,24.99,sensor:temperature
1766620999000,2025-12-25 02:03:19.000000,24.98,sensor:temperature
1766621006000,2025-12-25 02:03:26.000000,24.99,sensor:temperature
1766621013000,2025-12-25 02:03:33.000000,24.98,sensor:temperature
1766621020000,2025-12-25 02:03:40.000000,25,sensor:temperature
1766621027000,2025-12-25 02:03:47.000000,25,sensor:temperature
1766621034000,2025-12-25 02:03:54.000000,24.99,sensor:temperature
1766621041000,2025-12-25 02:04:01.000000,24.98,sensor:temperature
1766621055000,2025-12-25 02:04:15.000000,24.99,sensor:temperature
1766621066000,2025-12-25 02:04:26.000000,24.98,sensor:temperature
